naziv,opis,datum_od,stevilo,sifra_prizorisca
The Exploited / Maid of Ace / Drain Down /na Mostovni,urnik nastopov time tabl for tomorrow show drain down maid ace the exploit skupina warfar odpovedala nastop unfortun warfar cancel the show punk legend edinburgha the exploit vračajo mostovno punk legend from edinburgh come back mostovna predprodaja presal slo eng the exploit the exploit maid ace maid ace the four sister who deliv adrenalin fuel punkrock maid ace have come along way recent year their youtub hit bone deth top play glastonburi festiv and their late record maid england earn place vive rock magazin top album mileston say the least easi forget the hardhit sibl have bash out their brand boister nois sinc the school summer bear hast southcoast england alison anna abbi and ami who all share the same initi ace and with four ace pack the band almost seem destin acceler though year beer bruis and ear batteri maid ace releas their self titl debut album and have sinc becom indestruct unit and forc reckon with know best for their onstag energi and raw rage they continu make for themselv across the globe and show sign slow down look out world drain down drain down punk not dead vrata door koncert concert predprodaja presal mostovna zoso music shop onparol dan koncerta day event spletn vstopnic slo onlin ticket eng,2019-11-03 19:00:00,1213,192603104229171
Sladica 20 LIVE promocija albuma,zed dvajsetletnici pregrešn sladic skupino glasbenikov pevcev živo predstavil avtorski projekt sladica začetki sladic segajo leto radijska oddaja sladica rnb soul poslušalcem ponudila kakovosten program soula rnbja mikstejpa glasbenega dogodka sladic live djem odru pridružili pevci glasbeniki desetletjih zvrstilo dogodkov mikstejpov različnih ustvarjalcev obiskovalcev sladica ostaja edinstveni redkih glasbenih projektov večkrat letno povež ljubitelj rnb soul glasb ustvarjalc spravi ljudi plesišča obletnici sladic zed skupino glasbenikov pevcev ustvaril avtorski projekt sladica soulom obarvan album izšel konec marca konec aprila celotna sladica ekipa velikem odru kina šiška predstavila album vstavila klasičen soul vložek after zasedbi bati bendu zvezdniški zasedbi ivo rimc bobni jani hace tadej košir kitara erik marenč klaviatur martin janežič buco perkusij bojan zupančič saksofon tomaž gajšt trobenta vid žgajner pozavna vokalu pridružili marina martensson lara love maya ghet karin zemljič hannah mancini tokac jani urban lutman marko loui doša skova bereka malik spremljevaln pevk katja sever kržič saša matajič klara klasinc sladica sladica gramofoni stali bajo kpow zed oblika barbara podlogar organizacija kino šiška,2020-04-23 20:00:00,790,154287574875
Techno Trance Party vol.2,techno tranc parti vrača tokrat izvedbi datum ura lokacija lanšprež gomila mirna dogodek odvij lokaciji malo trebnjega lahko parti bolj nor vstopnina line popov van repar victor marra contest winner hudo vidmo,2019-09-13 22:00:00,583,423371688266303
SPACE Clubbing : Masquerade Party,noo primorska bliža pust končno dan kjer lahko zapustimo pravega nadanemo nor kostum gremo zurat totalno odklopimo voljo space club klub marco polo prinaša najbolj noro priložnost življenja največja najboljša maškarada klubu marco polo nora žurka polna norih animacij mcjem bruhalcem ognja izjemnimi dji presenečenjem zato pridružit najbolj nori zabavi čaka veliko presenečenj nagradna igra contest umetnik potrebujejo malc podpor nebi maškarada nagrad najbolj izvirno masko pomembn informacij kdaj trajana kje klub marco polo nova gorica starostna omejitev vrsta glasb edm trap balkan sami hiti prišli račun skrbet line lara len facebook soundcloud instagram tba tba tba kart izbrali promotorj čimveč šol celi primorski lahko zagotovit vstopnic možnost nakupa bencinski servisi omw trafik onlin prodaja kart konting earli bird prodaji uradnih promotorjih konting rezervacij miz infospaceclub gmailcom promotorji lahko zagotoviš karto zdravstvena nova gorica kristi okroglič veno pilon ajdovščina alina skralovnik ijan špacapan lara čebron aurora demiqi sežana zarja zupan šolski center nova gorica deni krznarič lea vodopivec manuel bric postojna tjaša žgavec gimnazija nova gorica elena oraščanin hana ševič ivana štrukelj lea vidič matija arčon aljaž hladnik maša vajd nova gorica elektro nova gorica luka vidmar rok gorkič dramska gimnazija nova gorica graciella nikolič bio šempet gašper novšak administrativna šola koper melisa isakoski ani rusjan lovro jerkič neli bratož nejc gorkič matija košuta kri pavlin,2020-02-28 22:00:00,674,190837820966492
Mi2 akustični,najuspešnejših slovenskih rock zasedb letih znova vrača grad rajhenburg kjer predstavili akustični različici odhajaš teta estera čakal kreten oda gudeki šla zbudi maj naslovi dane ponarodelih skladb legendarnih več desetletji iskrenostjo neposrednostjo svojevrstno domačnostjo navdušujejo širši oboževalcev intimnejši akustični koncert gradu rajhenburg izvrstna priložnost pristnejši stik zasedbo publiko,2019-08-23 20:00:00,1293,545294055484421
TUTTI Frutti: 90s & 00s Hits,obvezen žur leta preplesali titanicu dakoti eldoradu babilonu inboxu spremljali karaok popstar videospotnic poglej zadeni šteli dneve naslednjega vikenda kompilacijah gama power mix danc sensat spotih vivi mtv tutti frutti žur ljubitej najboljšega ponujajo arhivi plesn muzik prstov tandema matthew matteo kunst znata nared drugač hrati točno treba občutkom cirku legendari resid dedic everyth you ador the and from boy and girl band hip hop and danc classic dash grung and rave and all those guilti pleasur you kind embarrass admit you actual love soundtrack matthew matteo kunst klub cirku trg mladinskih delovnih brigad cene vstopnic ticket price navadna regular eur vip eur informacij info cirkusklubsi vip rezervacij miz rezervacij cirkusklubsi izgubljeni predmeti lose find garderobacirku gmailcom,2019-11-30 23:00:00,760,237302949627686
Otvoritev Občinskega Praznika,občina ljutom praznuj praznik garancija otvoritev praznovanja bend sceni celih let sodeč sedanjih koncertih pravi rock spektakel zagarantiran vstopnic eur voljo car wash caffeju,2019-07-27 20:00:00,906,1795805273788455
Magnifico @casino MOND 18.10.19,vabljeni koncert kavboja šansonjera izumitelja diskošlagerja magnifico petek casino mond hirajkam hirajgo,2019-10-18 21:30:00,897,162556233905630
Tony Cetinski @Trg Leona Štuklja,toni cetinski najpopularnejših hrvaških glasbenikov prihaja trg leona štuklja zadnji album ako zove ljubav toni cetinski prejel zlato ploščo koncert pričn vstop prost,2019-12-14 20:00:00,5290,1008920022484743
Odprto državno prvenstvo v letenju s toplozračnimi baloni,prekmurj prihaja največji balonarski spektakel slovensko odprto državno prvenstvo letenju toplozračnimi baloni murska sobota tekmovanj hkrati služilo napovednik generalka svetovno prvenstvo hot air balloon slovenija lokaciji gostila septembrom osrednj dogajanj letošnjega tekmovanja avgusta septembra potekalo dvorcu rakičan letališču murski soboti prijavljenih balonarskih ekip držav načrtovanih poletov piloti pomerili različnih tekmovalnih nalogah pokazali znanj spretnosti upravljanju balonov dan tekmovanja lahko spremljali poleta jutranjega uri večernega uri polet načrtujemo sredo zjutraj zadnjega lahko ujamet zjutraj program dogajanj prava paša oči izvrstna priložnost nepozabn foto utrink zato vabimo opremit uradnima oznakama tekmovanja preworld delit sledit hot air kjer redno objavljali natančn lokacij vzletov pristankov krajev lete baloni vstop prireditev brezplačen prostor obiskovalc info točka terasi gostinskega lokala letališču murska sobota več informacij prekmurj host slovenia big balloon spectacl the year the slovenian open nation hot air balloon championship murska sobota the competit will also serv introduct the next world hot air balloon championship that will place the same locat and schedul for septemb the main happen thi year competit will place mansion dvorec rakičan and murska sobota airport will welcom balloon team from differ countri the pilot expect perform sever task that should give them plenti opportun showcas their knowledg and balloon skill you will have the chanc wit two flight per day the morn flight will place after and the even flight after the first competit flight schedul for the morn august and you can catch the last the morn septemb programm balloon event alway unforgett visual feast and wonder opportun captur some amaz photo encourag you share your snapshot with preworld follow hot air where will keep you updat with detail locat ascent flight direct and descent entri free charg the view platform and visitor info pointwil set the terrac the airport restaur inform,2019-08-27 08:00:00,893,371903460124811
"16.11. Sacred Reich, Night Demon - Orto bar",vstopnic evrov predprodaji parol product trgovirni truga ljubljani evrov dan koncerta ticket euro presal euro show day join the dirti skunk thrash metal mail list the link below saturday thrash night live soboto ime posebno čast doživeti kultn amerišk družbenokritičn thrasherj sacr reich pokazali orto baru pravi ameriški thrash kultni bend arizon slovenijo obisk prejšnjem stoletju nazadnj vide festivalu metalday let nazaj avtorji plošč surf nicaragua ignor the american way heal independ leto posn novi album izdali založb metal blade prišli končno tokrat mojstri ostrih družbenokritičnih tekstov napadajo laži demokratičn družb neusmiljenj korporacij človeški pohlep prišli pridobitvijo nekdanji bobnar dave mcclain benda odšel konec let nato soustvarj legendarni opu edinih machin head zdaj ponovno vrnil bend več zadovoljen fani hitrih ritmov počasnih napadov slučaju prišli sacr reich znani razgibanih setlistah neverjetni energiji pričakuj sobotni thrash večer govorilo leta leta sami predskupina nastopili izvrstni night demon vstopnic voljo sacr reich night demon,2019-11-16 20:30:00,877,378314441102
Z vlakom v božični Bolzano,lepšega zreti udobnega sedeža toplem vlaku opazovati romantično zimsko pokrajino beži potem pridružit zimskem vikend potovanju vlakom južnotirolsko prestolnico,2019-12-20 15:00:00,3717,1162667453760101
Afro Latin - Slovenia - Winter Edition 19,special price afro latin villag winter intern salsa bachata and kizomba festiv decemb locat convent adria ankaran slovenija address jadranska cesta ankaran link the adria resort situat close the beach and conveni locat and lot natur shade surround larg pine tree the shade the old pine charm everi guest how reach locat next the sea between piran and triest and onli hour drive away from the capit slovenia ljubljana flight triest airport ronchi dei legionari the close airport the train triest venic airport marco polo treviso ljubljana airport jože plečnik pola milan airport linat malpensa train triest train station goopti transfer organ transport from milano ankaran milano euro torino torino euro padova ankaran padova euro bologna ankaran bologna euro ferrara ankaran ferrara euro limit number applic subject number inscript book friday decemb registr workshop lunch masterclass dinner live music danc show cabaret afro latin celebr award floor salsa bachata parti floor kizomba parti floor salsa bachata parti floor live concert esquina calient parti dress code decemb breakfast onli for the friday pack arriv registr workshop lunch for the friday pack arriv includ masterclass dinner live music danc show cabaret anim afro latin celebr award floor salsa bachata parti floor kizomba parti floor salsa bachata parti parti dress code decemb breakfast workshop lunch not includ big rueda program could modifi for afro latin happi birthday afrolatin special celebr and award for the anniversari special guest from new york eddi torr the mambo king about afro latin villag than hour workshop day social danc differ danc salsa bachata kizomba spectacular locat idyl natur set away from the citi hustl and bustl all activ the same place studi with top intern artist masterclass with the best artist live music and social danc parti with dress code spectacular danc show relax zone and swim pool treatment for the wellb and complet bodi care free park tasti mediterranean cousin with wide varieti dish special lineup alberto vald kirenia cantin diaz victor cordov francoi hernandez mesa viktorya leminksa diego cristina olorun cubachè rumbero salsatrevid lalma latina danzamania alma loca freshman club latino maria sciccon atrevida tommaso simonato giulia dilequesi eddi torr felip polanco jessica quil hernandez julio roja carlito franco jose franco santiago baldoncini mauro tomati marzena maj nicola degli agostini imagen latina tito tassinari sofia pontecchiani marco giada hakim sara salsa del sol martina trivellato michael boscolo sara seba dark light mirko melodi denis marrella manuela scimonelli salsadelsol alma latina viviana penso rankankan stella verga salsa etnica mauro bergo isla salsera semba afro latin connect bruno catarina joao giedr rocha felicien anastasiya bobbi simon lara lalma latina gianfilippo elena nueva clave stefania ivano magik danc kizomba addict massimo ambra antonella marcelo belen world bachata champion new entri gio debb carlito franco dile que giulia marangotto imagen latina energia latina marco giada urban victor cordov imagen latina federico gallesi tommaso simonato and come portorico eddi torr new york cuba alberto vald cuba bachata marcelo belen spain not includ the pack limit number applic price eur book music sound virgindj alexdj joaodj dariodj live concert friday esquina calient anchorman jhonni hernandez promo price onli for resid slovenija croatia friuli venezia giulia itali limit number applic pas month all workshop all parti live concert includ masterclass not includ until until until until until the door daili workshop daili parti friday live concert includ masterclass not includ until until until until until the door parti all parti friday live concert includ drink not includ until until until until until the door live concert parti includ drink not includ the door friday saturday pack with eur mobil home bungalow night day full board doubl room eur vill app night day full board doubl room eur suit villa night day full board doubl room addit night eur singl room supplement eur per night per person import info pack price valid per person price valid until octob after suffer supplement eur particip the event you agre becom member the club and advantag the promo price check check out price per person doubl room includ full board accom start with the lunch and finish with the breakfast workshop parti show fit pool whirpool price not includ turist tax eur night registr tax eur drink payment polici advanc dure the reserv eur balanc until novemb price valid onli for club member advanc and balanc not refund chang particip not allow inform book mail staff afrolatinvillagecom phone whatsapp facebook roberto milano afrolatinvillag instagram afrolatinvillag web follow social medium facebook instagram link youtub link afrolatinvillag salsa bachata kizomba cuba angola portorico festiv danc afro zumba,2019-12-06 09:30:00,548,252370071557589
