naziv,opis,datum_od,stevilo,sifra_prizorisca
Mambo Kings / Šotor pred Bellavito / Petek 06.09.,"Končno je težko pričakovani dogodek tukaj! Bellavita Season Opening 2019/2020. Nastopili bodo: MAMBO KINGS in Etienne s Tempera bandom. Povej naprej in se vidimo na super dogodku pred Bellavita barom.

❅ Captain promocija ( Pirat z nagradno skrinjo + hostese )
❅ Barman na terasi s super cocktaily
❅ Prigrizki do 23:00 ure // Finger food
❅ Bellavita Staff v celotni (stari novi ekipi)
---------------------------------------------------------
Vstopnina: 
do 23:00 = 5,00€
po 23:00 = 7,00€
----------------------------------------------------------
Info & Rezervacije miz:
Mail: info.bellavitabar@gmail.com
Mob: +386 40 482 482, David",2019-09-06 21:00:00,1261,1510544882492882
31/08/2019 Massive FOAM - Plaža MiaMia OPEN AIR Velenje,"MASSIVE FOAM OPEN AIR

????To poletje gremo JAKO!

???? Naša vizija je, da vsaki naslednji event dvignemo stopničko višje od prethodnega vam zato predstavljamo NAJVEČJI PENA PARTY v Velenju do sedaj. Atmosfero iz Zrč in Ibize bomo popeljali na plažo jezera v Velenju.

❌ LOKACIJA: Plaža MiaMia na jezeru Velenje

???? Odločili smo se da velik prostor PRED SAMIM JEZEROM opremimo z velikimi PENA topovi na odru z vrhunskimi DJ imeni, ki bojo poskrbeli, da si nas zapomnite za vedno!

???? Ti fantje, ko grejo v dj booth vejo kaj delajo, nastopajo po največjih festivalih v regiji in številnih klubih kjer jih obožujejo! Vsakega od njih bomo najavili v sledečih objavah

???? LINEUP
-> TBA (Ultra europe 2019)
-> TBA
-> TBA
-> MC Guest

NOČEŠ ZAMUDITI:
-> NAJNOVEJŠO RAZSVETLJAVO
-> PENA TOPOVI
-> FIRE SHOW 
-> CONFFETI 
-> CO2 TOPOVI
-> SPECIAL SMOKE EFFECTS
-> BOLAN  SOUND SISTEM
-> LASER PERFORMANCE
-> SPECIALNI GOSTI
-> FOTOGRAF

VIDIMO se na NAJVEČJEM pena partyju v Velenju!

Karte dobite pri naših promotorjih!

Živa Meh
https://m.facebook.com/ziva.meh.77

Lucija Roša
https://www.facebook.com/lucija.rosa.3

Nastja Mastnak
https://www.facebook.com/nastja.mastnak17

Sara Vratanar
https://www.facebook.com/sara.vratanar

Jan Drame
https://www.facebook.com/jan.drame

Tilen Vogrinec
https://www.facebook.com/tilen.vogrinec

Lara Atelšek
https://www.facebook.com/lara.atelsek

Angelina Karijašević
https://www.facebook.com/angelina.karijasevic.7

Vito Koželjnik
https://www.facebook.com/Vito.Kozeljnik

Tjaž Podlinšek
https://www.facebook.com/tjaz.podlinsek

Marsel Podkrižnik
https://www.facebook.com/marsel.podkriznik.9

Ali Selimović
https://www.facebook.com/ali.selimovic.96

Andraž Trupej
https://www.facebook.com/andraz.trupej

Lara Goršek
https://www.facebook.com/Lara.gorsek

Nina Kovačević
https://www.facebook.com/nina.kovacevic.5682

Zala Jerčič
https://www.facebook.com/zala.jercic

Lara Pirtovšek
https://www.facebook.com/lara.pirtovsek.5

Kaja Rednjak
https://www.facebook.com/kaja.rednjak

Gašper Topčič
https://www.facebook.com/gasper.topcic

Alen Karijašević
https://www.facebook.com/profile.php?id=100015389627555

Adnan Zulić
https://www.facebook.com/profile.php?id=100004304718407

Mojca Merc
https://www.facebook.com/mojca.merc.7",2019-08-31 21:00:00,1815,106413489780115
3. Night_car_meet_celje 28-9-2019,Ponovimo prejšni dogodek upam da se vas zbere še več da zafilamo celi parking,2019-09-28 21:00:00,1323,300734157229365
"Krog št. 21, derbi št. 3: NK Maribor – NK Olimpija","Cene vstopnic za derbi v predprodaji (do vključno 16.2.2020):

Odrasli: 12 EUR 
Do 15 let: 6 EUR 
Jug: 10 EUR

Družinski sektor (vzhod, A), odrasli: 10 EUR 
Družinski sektor, U-15: 4 EUR

Od 17.2.: 

Odrasli: 16 EUR 
Do 15 let: 8 EUR 
Jug: 10 EUR

Družinski sektor, odrasli: 12 EUR 
Družinski sektor, U-15: 6 EUR

Prodajna mesta: Vijol’čna Bajta Mercator center Tabor II, Vijol’čna Bajta center mesta – Tyrševa ulica 1, prek spleta na vijolcnabajta.si ali prek nove uradne aplikacije NK Maribor

Derbi bo tokrat imel še dodaten razlog za polne tribune. Ta tekma je na željo navijaške skupine Viole Maribor izbrana za proslavo 30-letnice na stadionu in ob tej priložnosti, ko se bomo spomnili treh desetletij strasti in ponosa, nepozabnih skupnih poti in prepotovanih kilometrih, bo jug imel posebno kuliso. Velja enotna cena vstopnice za jug (10 EUR), ki bo pomenila tudi darilo: unikatni navijaški šal, ki bo sestavni del posebne koreografije 22.2. Pojasnilo: šali bodo na voljo pred tekmo, ob vstopu v navijaški sektor in še ne ob nakupu vstopnice.

Ne pozabimo: predpisana je personalizacija, zaradi zahtevanega ukrepa vstop na stadion samo z osebnimi dokumenti in izpolnjenimi podatki na vstopnicah ali obrazcih (za kupce sezonskih vstopnic).

#MiSkupajEnoSmo

Se vidimo. :)",2020-02-22 20:15:00,1795,142530682431157
Prižig luči na novoletnem drevesu,"S prižigom prazničnih luči v centru Domžal se bo slavnostno pričel Čarobni december. Točno ob 17. uri bo župan Občine Domžale Toni Dragar prižgal lučke na novoletni jelki po imenu HANA, ki bo zasijala sredi Domžal. Dogajanje se bo kasneje preselilo na prireditveno ploščad ob tržnem prostoru, kjer bo občinstvo zabaval Vili Resnik s skupino. ",2019-12-01 17:00:00,725,350342641714916
Medcelinsko srečanje tradicionalnih pustnih likov in mask,"Edinstveno etnografsko doživetje, ki ponuja dragocen vpogled v slikovite pustne navade od blizu in daleč. 
Na ptujskih ulicah in trgih vam bodo delali družbo številni domači tradicionalni pustni liki, kot so kurenti, kopjaši, cigani, orači, ruse, piceki, medvedi in še kdo, pa tudi številni pustni liki iz tujine - od tega kar štirje UNESCO liki (poleg domačih kurentov še buše, survakarji in zvončarji).

Več informacij sledi kmalu  ? ",2020-02-15 11:00:00,564,252246988819701
Jovan Perišić PURE Night Club Ljubljana,"Ljubljana je bogatejša za nov klub✨

Vidimo se v klubu Pure na nepozabni noči z Jovanom Perišićem!
__________________________________

PURE CLUB LJUBLJANA
Cesta Ljubljanske brigade 25 – Lj. Šiška
Ljubljana, Slovenia 

www.pureljubljana.com //www.facebook.com/pureljubljana

INFORMACIJE: info@pureljubljana.com

VIP & REZERVACIJE MIZ: 
rezervacije@pureljubljana.com // 
+386 (70) 820 830

Vstopnina 15€.",2019-09-07 22:00:00,849,445713185468708
Severina - Arena Stožice - Ljubljana,"""The Magic Tour""
21.12.2019. 
Arena Stožice, Ljubljana ",2019-12-21 20:00:00,8755,139617532746097
Tečaj Rezerviranja Prostora Na Plaži Z Brisačo,"Naučite se rezervirati prostor na plaži samo s pomočjo brisače. Edinstvena tehnika, ki so jo poznali že naši starši. Za bolj avanturistične tečajnike bomo spoznali tehnike, ki bodo uporabne tudi na Hrvaškem. ",2019-08-16 06:10:00,4685,179856835407206
35 let rocka v Radgoni,"Letos mineva 10 let od ideje, ki je takratno koncertno stagniranje rockerske Radgone, zbudila v neko novo obdobje glasbe v živo v našem kraju. Takrat je ideja rodila spomin na začetke radgonske alternativne glasbe, ki smo jo počastili s koncertom 25 let rocka v Radgoni. Pet let kasneje smo v KUD-u ZRAK idejo še uspešneje nadgradili s »30-ko«. Želja je bila, da projekt nastane vsako leto, a smo ga z nastankom Mladinskega centra Gornja Radgona racionalno spreobrnili v klubski, ""vseslovenski"" Zlüftaj se!, ki se bo letos predstavil že v svoji 20. ediciji. Tako smo obljubljeno tradicijo predstavitve lokalnih bendov v obliki nostalgične rock fešte, nastavili na vsakih pet let. Letošnjega novembra bo to tretjič in fešto lahko pričakujete še večjo ter glasnejšo – kot se za predhodnico 40 let rocka v Radgoni (leta 2024) tudi spodobi.

Do danes so nam udeležbo potrdili naslednje skupine:

-	STRAIN
-	ANPROFEŠNL
-	EVIL PEANUT
-	NEA
-	SUPPORTING ACT
-	POTATO MUSHROOM
-	FRANZ JÖSEF I.
-	BLACK HOLE RIDERS
-	BREZ MILOSTI (+ Take Nine Orchestra)
-	JUFF (Lendava / po mnogih letih počitka ponovno na odru!!!)
-	MAJKI & INVISIBLE INK
-	WRONG
-	ODPISANI
-	CRUCIFIXIONS

Prireditev bo potekala 2. novembra 2019 od 17.00 ure naprej na radgonskem sejmišču in bo izvedena v vsakem vremenu, saj je prizorišče pokrito.
Vstopnina v predprodaji: 5€; na dan dogodka: 7€

Se vidimo!
",2019-11-02 16:00:00,990,1004443499580712
Praznična Sežana,"Praznična Sežana, pisane stojnice in pester spremljevalni program bodo obogatili čarobni december, mesec praznovanja in srečnih trenutkov.

V praznični čas bomo skupaj zakorakali v petek, 6. decembra 2019, na Trgu osvoboditve in Lipovem listu v Sežani.

Uvodna prireditev v prednovoletno praznovanje se bo pričela ob 16.15 na Trgu osvoboditve z otroško predstavo ter tradicionalnim prižigom prazničnih lučk ob 17.00. 

Skupaj s Kraško godbo in mažoretkami se bomo prestavili na Lipov list, kjer se bo prireditev nadaljevala s kulturnim programom in praznično-umetniško tržnico. Obratovalni čas stojnic bo od 15.30 do 20.00. Dogodek bodo s plesom in glasbenimi nastopi popestrila lokalna društva in skupina Ne joči pevec. 

Vabljeni, da se nam pridružite in tako popestrite praznično dogajanje.",2019-12-06 15:30:00,812,193387770855567
"Grofje Celjski, javno vodstvo","Vabimo vas, da se nam pridružite na vodenem ogledu stalne razstave Grofje Celjski, ki je na ogled v Knežjem dvoru.

Stalna razstava Grofje Celjski govori o vzponu in padcu najpomembnejše plemiške rodbine v obdobju poznega srednjega veka  na današnjih slovenskih tleh.
Prvotno svobodni gospodje Žovneški so si leta 1333 izbojevali po Vovbržanih podedovano posest v Celju. Leta 1341 jih je cesar Ludvik Bavarski povzdignil v grofe Celjske. Temelj njihove moči so bila obsežna posestva na Štajerskem, Koroškem in Kranjskem ter odlične rodbinske zveze z visokim srednjeevropskim plemstvom. Dinastija je svoj vrhunec dosegla  pod vodstvom Hermana II., ki je od leta 1396 moč celjske hiše gradil v tesni navezi s cesarjem Sigismundom Luksemburškim. Cilj je bil dosežen leta 1436, ko je Sigismund Friderika II. in Ulrika II. povišal v državna kneza. Hermanov vnuk Ulrik II. Celjski je po letu 1443 svoje, politične ambicije usmeril na Ogrsko, kjer si je leta 1456 izboril naslov kraljevega namestnika. Še istega leta je bil v zaroti ogrskega plemstva ubit.
Dvorec grofov Celjskih v Celju je bil poleg Trsta edini kraj na Slovenskem, kamor so segali evropski kulturni in umetnostni tokovi. Z imenom Celjskih so povezani  tudi številni arhitekturnim spomeniki poznega srednjega veka na naših tleh in zunaj današnjih slovenskih meja.

Javna vodstva so v nedeljo ob 11. uri v naslednjih terminih:

1. september 2019,
22. september 2019 in
13. oktober 2019.

Vstopnina: 4€
(ali 5€, če si potem ogledate še ostale razstave v muzeju).

Javna vodstva so namenjena individualnim obiskovalcev in ne velja za skupine večje od 10 oseb. Hvala za razumevanje.

Prijave sprejemamo na:
E: muzej@pokmuz-ce.si
T: 03/42 80 962
M: 031 612 618


Vabljeni!",2018-12-15 11:00:00,621,173797732672850
Pustna Sobota,"Leto je naokoli in čas je za že deveto izdajo legendarne cirkuške PUSTNE SOBOTE!

Himno poznate. Tri, štiri:

PUST babo doma, pa prid v Cirkus!
PUST tut deca doma, pa prid v Cirkus!
PUST vodo, prid na pivo!
PUST hlače, srajce, pulover, obleč kostum! 
PUST normalno faco in bod maškara!
PUST skrbi, odklopi se!

Poiščite stare pustne kostume ali kupite nove, narabutajte šminko vaših mamic, babic ali modernih očkotov in že ste pripravljeni za najboljši pustni žur, kjer se boste lahko družili s klovni, vitezi, kavboji, razgretimi policistkami, porednimi sestrami in ostalimi ""zelo"" izvirnimi maskami. Bodite še bolj izvirni od ostalih in osvojite super nagrade za individualne in skupinske maske!

PS: Biti mrtvo pijan nikoli ne šteje kot izvirna maska! :) 

- - - - - 

NAGRADE ZA NAJBOLJŠE MASKE:
- Solist(ka): GOLDEN TICKET (letna vstopnica za klub Cirkus)
- Dvojec brez krmarja: Zmenek z domačimi dobrotami v Slovenski hiši
- Skupinska maska: Crazy Cirkus Party Pack s prepartyjem v Centralni postaji

MATTHEW Z vs DJ DEY
fb: www.facebook.com/matic.zajc.7
fb: www.facebook.com/deejaydey

- - - - - 

KLUB CIRKUS
Trg Mladinskih delovnih brigad 7, Ljubljana
www.cirkusklub.si // www.facebook.com/cirkus.klub 

VSTOPNICE / TICKETS
Navadna / Regular = 8 eur
VIP = 18 eur 
www.bit.ly/Cirkus-Pust

INFORMACIJE: info@cirkusklub.si 

VIP & REZERVACIJE MIZ: rezervacije@cirkusklub.si // +386 (0)41 777 747

IZGUBLJENI PREDMETI / LOST & FOUND:
00 386 41 777 748 / info@cirkusklub.si",2020-02-22 23:00:00,614,237302949627686
Silvestrovanje z Avseniki / New Years Eve with Avsenik,"Ansambel Saša Avsenika bo v novo leto že tretjič zaporedoma vstopil v BOHINJU!

V leto 2020 bomo vstopili skupaj z odlično glasbo Ansambla Saša Avsenika, v idilični panorami Julijskih Alp, Bohinjskega jezera in Triglavskega narodnega parka!

- KDAJ: torek, 31. december 2019; 21:00
- KJE: dvorana Danica v Bohinjski Bistrici
- VSTOP JE PROST!

Dodatne informacije: info@bohinj.si ter +386 4 574 75 90

Jump into the New Year with good music!",2019-12-31 21:00:00,658,108338529194425
Maya Berović z gosti / Ljubljana,"Maya Berović prihaja v Slovenijo in sicer na vrhuncu turneje ""Pravo vreme"".  Celovečerni spektakel s številnimi nastopajočimi se bo zgodil v petek, 11. oktobra na Gospodarskem razstavišču. Pred Mayinim nastopom nas bodo ogrevali: DJ SHONE, DJ JOKER, MC LEON, CORONO&RIMSKI. Za vrhunec večera pa nas bo Maya razveselila s svojim dovršenim nastopom. 

Plesno scenski spektakel, s katerim je Maya razprodala Areno Beograd, bo tokrat prestavila tudi slovenski publiki in tako zadovoljila še najbolj zahtevnega gosta. 

Mayine pesmi imajo več kot pol milijarde ogledov, na njenih koncertih pa vlada evforija. 

Za ogrevanje si privošči: Pravo vreme, Neka stvar, Broj, To me radi, Načisto, Mala lomi, Sama, Balmain Harem, Vip, Dilajla, Ljubomora, Alkohol in druge. 

Bodite tudi bi del tega spektakla in se nam pridružite na najbolj nori zabavi te jeseni!

Starostna omejitev: 16+
Vstopnice so že v prodaji v sistemu Eventim SI.

ORGANIZATOR: EUTERPE EVENTS",2019-10-11 21:00:00,4061,477940105687713
The Exploited / Maid of Ace / Drain Down /na Mostovni,"URNIK NASTOPOV / TIME TABLE FOR TOMORROW SHOW
DRAIN DOWN  20.45 – 21.05
MAID OF ACE   21.20 – 22.05
THE EXPLOITED  22.30

ŽAL JE SKUPINA WARFARE ODPOVEDALA NASTOP /  UNFORTUNATELY WARFARE CANCELED THE SHOW.

PUNK LEGENDE IZ EDINBURGHA The Exploited SE VRAČAJO NA MOSTOVNO!
----------------------------------------------------------------
PUNK LEGENDS FROM EDINBURGH ARE COMING BACK TO MOSTOVNA! 

PREDPRODAJA / PRESALE:
SLO: https://www.on-parole.com/si/shop/view/the-exploited-maid-of-ace-drain-down-warfare-nova-gorica-03-11-2019-ticket
ENG: https://www.on-parole.com/shop/view/the-exploited-maid-of-ace-drain-down-warfare-nova-gorica-03-11-2019-ticket


THE EXPLOITED
The Exploited
http://www.the-exploited.net/

MAID of ACE
MAID of ACE
https://www.youtube.com/watch?v=uQDEXqcGlNc  

The four sisters who deliver adrenaline fueled Punk-rock, Maid Of Ace have come along way in recent years. Their 2014 Youtube hit  'Bone Deth' topping 500K, Playing Glastonbury festival 2015 and their latest record 'Maid In England' earning its place at No. 9 in 'Vive Le Rock' Magazines 'Top 50 Albums of 2016' are milestones to say the least. It's easy to forget the hard-hitting siblings have been bashing out their brand of boisterous noise since the school summer of 2005. Born in Hastings, South-coast England; Alison, Anna, Abby and Amy who all share the same initials 'ACE' and with four Ace's in a pack the band almost seemed destined. Accelerating though years of beers, bruises and ear battery, 'Maid of Ace' Released their self- titled debut album in 2014 and have since become an indestructible unit and force to be reckoned with. Known best for their on-stage energy and raw rage, They continue to make a name for themselves across the globe and are showing no signs of slowing down... Look out world!

DRAIN DOWN
Drain Down
https://www.facebook.com/draindown/videos/507363316757789/

PUNK'S NOT DEAD!

VRATA/ DOORS: 19.00
KONCERT/ CONCERT: 20.00

PREDPRODAJA/ PRE-SALE: 20€
(Mostovna, Zoso Music shop, OnParole)

NA DAN KONCERTA/ DAY OF EVENT: 25€

SPLETNE VSTOPNICE: SLO:
https://www.on-parole.com/shop/view/the-exploited-maid-of-ace-drain-down-warfare-nova-gorica-03-11-2019-ticket

ONLINE TICKETS:
ENG: https://www.on-parole.com/shop/view/the-exploited-maid-of-ace-drain-down-warfare-nova-gorica-03-11-2019-ticket",2019-11-03 19:00:00,1213,192603104229171
Sladica 20 LIVE promocija albuma,"ZEDS bo ob dvajsetletnici pregrešne Sladice s skupino glasbenikov in pevcev v živo predstavil avtorski projekt Sladica 20!

Začetki Sladice segajo v leto 2000, ko je kot radijska oddaja ""Sladica RnB Soul"" poslušalcem ponudila kakovosten program soula in rnb-ja. Od prvega mikstejpa in prvega glasbenega dogodka do prve Sladice live, ko so se DJ-em na odru pridružili pevci in glasbeniki. V skoraj dveh desetletjih se je zvrstilo 45 dogodkov, 12 mikstejpov, 100 različnih ustvarjalcev in 30.000 obiskovalcev, Sladica pa ostaja edinstveni in eden redkih glasbenih projektov, ki večkrat letno poveže ljubitelje rnb & soul glasbe, njene ustvarjalce in spravi ljudi na plesišča.

Ob dvajseti obletnici Sladice je Zeds s skupino glasbenikov in pevcev ustvaril avtorski projekt Sladica 20. S soulom obarvan album bo izšel konec marca, konec aprila pa bo celotna Sladica ekipa na velikem odru Kina Šiška predstavila album ter vstavila še kakšen klasičen soul vložek. Za after se seveda ob takšni zasedbi ni bati. 

Bendu v zvezdniški zasedbi Ivo Rimc (bobni), Jani Hace (bas), Tadej Košir (kitara), Erik Marenče (klaviature), Martin Janežič - Buco (perkusije), Bojan Zupančič (saksofon), Tomaž Gajšt (trobenta) in Vid Žgajner (pozavna) se bodo na vokalu pridružili Marina Martensson, Lara Love, Maya, Ghet, Karin Zemljič, Hannah Mancini, Tokac, Jani, Urban Lutman, Marko Louis, Doša, Skova & Bereka, Malike ter spremljevalne pevke Katja Sever Kržič, Saša Matajič ter Klara Klasinc. Seveda Sladica ne bi bila Sladica, če za gramofoni ne bi stali Bajo, K'Pow in seveda Zeds!


Oblika: Barbara Podlogar
Organizacija: Kino Šiška",2020-04-23 20:00:00,790,154287574875
